Pipeline	DisorderID	DisorderName	TP	FN	FN+FP	affected	FNwHet	FNwCNVHet	FNw_Multi_HetGene	FNFPwHet	FNFPwCNVHet	FNFPw_Multi_HetGene
val_AA10.8_filter2	51	Beta-Ketothiolase Deficiency (BKT)	0	1	0	1	1	0	0	0	0	0
val_AA10.8_filter2	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	5	4	0	9	3	0	0	0	0	0
val_AA10.8_filter2	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	2	3	0	5	2	0	0	0	0	0
val_AA10.8_filter2	59	Glutaric Acidemia type I (GA1)	0	1	0	1	0	0	0	0	0	0
val_AA10.8_filter2	62	Hypermethioninemia (MET/MAT Deficiency)	0	1	0	1	1	0	0	0	0	0
val_AA10.8_filter2	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	0	3	0	3	2	0	0	0	0	0
val_AA10.8_filter2	64	Isovaleric Acidemia (IVA)	0	2	0	2	0	0	0	0	0	0
val_AA10.8_filter2	66	Maple Syrup Urine Disease (MSUD)	1	2	0	3	1	0	0	0	0	0
val_AA10.8_filter2	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	5	12	0	17	9	0	0	0	0	0
val_AA10.8_filter2	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.8_filter2	70	Methylmalonic Acidemia mut 0 (MMA)	0	1	0	1	1	1	0	0	0	0
val_AA10.8_filter2	71	Methylmalonic Acidemia mut- (MMA)	0	1	0	1	1	0	0	0	0	0
val_AA10.8_filter2	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	1	2	0	3	0	0	0	0	0	0
val_AA10.8_filter2	73	Multiple Carboxylase Deficiency (MCD)	0	1	0	1	0	0	0	0	0	0
val_AA10.8_filter2	76	Propionic Acidemia (PA)	2	1	0	3	0	0	0	0	0	0
val_AA10.8_filter2	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	2	12	0	14	2	0	0	0	0	0
val_AA10.8_filter2	78	Trifunctional Protein Deficiency (TFP Deficiency)	0	1	0	1	1	0	0	0	0	0
val_AA10.8_filter2	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	3	2	0	5	1	0	0	0	0	0
val_AA10.8_filter2	89	Ethylmalonic Encephalopathy (EE)	1	0	0	1	0	0	0	0	0	0
test_AA10.7_filter3	1	Phenylketonuria (PKU) 	25	3	0	28	3	0	0	0	0	0
test_AA10.7_filter3	104	Methylmalonic Acidemia, unclassified (MMA)	3	2	0	5	1	0	0	0	0	0
test_AA10.7_filter3	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	6	0	0	6	0	0	0	0	0	0
test_AA10.7_filter3	2	Hyperphenylalaninemia, variant	8	0	0	8	0	0	0	0	0	0
test_AA10.7_filter3	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
test_AA10.7_filter3	4	Hyperphenylalaninemia, benign	15	3	0	18	2	0	0	0	0	0
test_AA10.7_filter3	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
test_AA10.7_filter3	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	1	0	0	1	0	0	0	0	0	0
test_AA10.7_filter3	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	4	16	0	20	9	0	0	0	0	0
test_AA10.7_filter3	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	0	1	0	1	0	0	0	0	0	0
test_AA10.7_filter3	49	Argininemia/Arginase Deficiency (ARG)	1	2	0	3	1	0	0	0	0	0
test_AA10.7_filter3	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	5	4	0	9	3	0	0	0	0	0
test_AA10.7_filter3	51	Beta-Ketothiolase Deficiency (BKT)	0	2	0	2	2	0	0	0	0	0
test_AA10.7_filter3	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	1	0	0	1	0	0	0	0	0	0
test_AA10.7_filter3	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	1	3	0	4	1	0	0	0	0	0
test_AA10.7_filter3	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	12	15	2	29	6	0	0	1	0	0
test_AA10.7_filter3	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	1	1	0	2	0	0	0	0	0	0
test_AA10.7_filter3	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	6	7	0	13	5	0	0	0	0	0
test_AA10.7_filter3	59	Glutaric Acidemia type I (GA1)	13	14	0	27	7	0	0	0	0	0
test_AA10.7_filter3	62	Hypermethioninemia (MET/MAT Deficiency)	3	4	1	8	1	0	0	0	0	0
test_AA10.7_filter3	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	1	6	0	7	4	0	0	0	0	0
test_AA10.7_filter3	64	Isovaleric Acidemia (IVA)	11	13	2	26	5	0	0	1	0	0
test_AA10.7_filter3	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	4	3	0	7	3	0	0	0	0	0
test_AA10.7_filter3	66	Maple Syrup Urine Disease (MSUD)	5	13	0	18	6	2	0	0	0	0
test_AA10.7_filter3	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	68	59	1	128	41	1	0	1	0	0
test_AA10.7_filter3	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	18	4	0	22	2	0	0	0	0	0
test_AA10.7_filter3	70	Methylmalonic Acidemia mut 0 (MMA)	15	1	0	16	1	0	0	0	0	0
test_AA10.7_filter3	71	Methylmalonic Acidemia mut- (MMA)	4	12	0	16	1	0	0	0	0	0
test_AA10.7_filter3	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	3	3	0	6	1	0	0	0	0	0
test_AA10.7_filter3	73	Multiple Carboxylase Deficiency (MCD)	1	2	0	3	0	0	0	0	0	0
test_AA10.7_filter3	76	Propionic Acidemia (PA)	1	4	0	5	4	0	0	0	0	0
test_AA10.7_filter3	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	10	33	2	45	20	0	0	1	0	0
test_AA10.7_filter3	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	2	0	3	0	0	0	0	0	0
test_AA10.7_filter3	79	Tyrosinemia type I	5	1	0	6	0	0	0	0	0	0
test_AA10.7_filter3	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	17	18	0	35	11	0	0	0	0	0
test_AA10.7_filter3	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
test_AA10.7_filter3	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	1	4	0	5	0	0	0	0	0	0
test_AA10.7_filter3	89	Ethylmalonic Encephalopathy (EE)	0	1	0	1	1	0	0	0	0	0
test_AA10.7_filter3	93	Medium/Short Chain L-3 Hydroxy Acyl-CoA Dehydrogenase Deficiency (M/SCHADD)	0	1	0	1	0	0	0	0	0	0
test_AA10.7_filter3	94	Prolinemia, unclassified	0	1	0	1	0	0	0	0	0	0
val_AA10.4_filter2	1	Phenylketonuria (PKU) 	19	2	0	21	2	0	0	0	0	0
val_AA10.4_filter2	104	Methylmalonic Acidemia, unclassified (MMA)	1	1	0	2	1	0	0	0	0	0
val_AA10.4_filter2	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	2	1	0	3	0	0	0	0	0	0
val_AA10.4_filter2	2	Hyperphenylalaninemia, variant	7	0	0	7	0	0	0	0	0	0
val_AA10.4_filter2	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	2	0	0	2	0	0	0	0	0	0
val_AA10.4_filter2	4	Hyperphenylalaninemia, benign	11	0	0	11	0	0	0	0	0	0
val_AA10.4_filter2	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
val_AA10.4_filter2	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	14	1	0	15	1	0	0	0	0	0
val_AA10.4_filter2	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.4_filter2	51	Beta-Ketothiolase Deficiency (BKT)	1	0	0	1	0	0	0	0	0	0
val_AA10.4_filter2	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	9	0	0	9	0	0	0	0	0	0
val_AA10.4_filter2	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	3	2	0	5	2	0	0	0	0	0
val_AA10.4_filter2	59	Glutaric Acidemia type I (GA1)	1	0	0	1	0	0	0	0	0	0
val_AA10.4_filter2	62	Hypermethioninemia (MET/MAT Deficiency)	0	1	0	1	1	0	0	0	0	0
val_AA10.4_filter2	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	2	1	0	3	1	0	0	0	0	0
val_AA10.4_filter2	64	Isovaleric Acidemia (IVA)	2	0	0	2	0	0	0	0	0	0
val_AA10.4_filter2	66	Maple Syrup Urine Disease (MSUD)	1	1	1	3	1	0	0	1	0	0
val_AA10.4_filter2	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	16	1	0	17	1	0	0	0	0	0
val_AA10.4_filter2	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.4_filter2	70	Methylmalonic Acidemia mut 0 (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.4_filter2	71	Methylmalonic Acidemia mut- (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.4_filter2	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	2	1	0	3	0	0	0	0	0	0
val_AA10.4_filter2	73	Multiple Carboxylase Deficiency (MCD)	1	0	0	1	0	0	0	0	0	0
val_AA10.4_filter2	76	Propionic Acidemia (PA)	3	0	0	3	0	0	0	0	0	0
val_AA10.4_filter2	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	7	7	0	14	6	0	0	0	0	0
val_AA10.4_filter2	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.4_filter2	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	4	1	0	5	0	0	0	0	0	0
val_AA10.4_filter2	89	Ethylmalonic Encephalopathy (EE)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	1	Phenylketonuria (PKU) 	12	15	0	27	11	0	0	0	0	0
AA10.6.NonSyn.01_filter4	104	Methylmalonic Acidemia, unclassified (MMA)	2	3	0	5	3	0	1	0	0	0
AA10.6.NonSyn.01_filter4	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	5	2	0	7	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	2	Hyperphenylalaninemia, variant	4	4	0	8	4	0	0	0	0	0
AA10.6.NonSyn.01_filter4	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	3	Biopterin Disorders, co-factor biosynthesis	2	0	0	2	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	4	Hyperphenylalaninemia, benign	13	7	0	20	6	0	0	0	0	0
AA10.6.NonSyn.01_filter4	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	43	3-Hydroxy-3-Methylglutaryl-CoA Lyase Deficiency (HMG CoA Lyase Deficiency/Glutaric Aciduria)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	10	12	0	22	5	0	0	0	0	0
AA10.6.NonSyn.01_filter4	45	3-Methylglutaconyl-Co-A Hydrotase Deficiency type I (MGA)	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	49	Argininemia/Arginase Deficiency (ARG)	1	0	0	1	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	5	3	1	9	3	0	0	0	0	0
AA10.6.NonSyn.01_filter4	51	Beta-Ketothiolase Deficiency (BKT)	0	2	0	2	2	0	0	0	0	0
AA10.6.NonSyn.01_filter4	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	1	3	0	4	2	0	0	0	0	0
AA10.6.NonSyn.01_filter4	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	13	16	4	33	9	0	0	2	0	0
AA10.6.NonSyn.01_filter4	56	Carnitine-Acylcarnitine Translocase Deficiency (CAT/CACT Deficiency)	0	2	0	2	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	6	4	0	10	3	0	0	0	0	0
AA10.6.NonSyn.01_filter4	59	Glutaric Acidemia type I (GA1)	15	9	0	24	6	0	0	0	0	0
AA10.6.NonSyn.01_filter4	62	Hypermethioninemia (MET/MAT Deficiency)	3	4	1	8	4	0	0	0	0	0
AA10.6.NonSyn.01_filter4	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	4	4	1	9	3	0	0	1	0	0
AA10.6.NonSyn.01_filter4	64	Isovaleric Acidemia (IVA)	7	13	1	21	7	0	0	0	0	0
AA10.6.NonSyn.01_filter4	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	2	3	1	6	2	0	0	1	0	0
AA10.6.NonSyn.01_filter4	66	Maple Syrup Urine Disease (MSUD)	7	5	0	12	2	1	0	0	0	0
AA10.6.NonSyn.01_filter4	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	81	27	1	109	26	0	0	1	0	0
AA10.6.NonSyn.01_filter4	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	16	2	20	5	0	0	0	0	0
AA10.6.NonSyn.01_filter4	70	Methylmalonic Acidemia mut 0 (MMA)	5	9	0	14	5	2	0	0	0	0
AA10.6.NonSyn.01_filter4	71	Methylmalonic Acidemia mut- (MMA)	2	11	1	14	1	0	0	0	0	0
AA10.6.NonSyn.01_filter4	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	5	1	0	6	1	0	0	0	0	0
AA10.6.NonSyn.01_filter4	73	Multiple Carboxylase Deficiency (MCD)	1	3	0	4	1	0	0	0	0	0
AA10.6.NonSyn.01_filter4	76	Propionic Acidemia (PA)	3	4	1	8	1	0	0	1	0	0
AA10.6.NonSyn.01_filter4	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	20	16	1	37	8	0	0	1	0	0
AA10.6.NonSyn.01_filter4	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	3	0	4	3	0	0	0	0	0
AA10.6.NonSyn.01_filter4	79	Tyrosinemia type I	3	3	0	6	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	16	15	0	31	5	0	0	0	0	0
AA10.6.NonSyn.01_filter4	86	Prolinemia type-II	0	1	0	1	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	1	2	0	3	0	0	0	0	0	0
AA10.6.NonSyn.01_filter4	89	Ethylmalonic Encephalopathy (EE)	0	1	0	1	1	0	0	0	0	0
val_AA10.1_filter3	1	Phenylketonuria (PKU) 	16	0	0	16	0	0	0	0	0	0
val_AA10.1_filter3	104	Methylmalonic Acidemia, unclassified (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.1_filter3	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	2	0	0	2	0	0	0	0	0	0
val_AA10.1_filter3	2	Hyperphenylalaninemia, variant	6	0	0	6	0	0	0	0	0	0
val_AA10.1_filter3	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_filter3	4	Hyperphenylalaninemia, benign	10	0	0	10	0	0	0	0	0	0
val_AA10.1_filter3	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	11	0	0	11	0	0	0	0	0	0
val_AA10.1_filter3	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_filter3	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	9	0	0	9	0	0	0	0	0	0
val_AA10.1_filter3	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	2	2	0	4	2	0	0	0	0	0
val_AA10.1_filter3	59	Glutaric Acidemia type I (GA1)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_filter3	62	Hypermethioninemia (MET/MAT Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_filter3	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	2	1	0	3	1	0	0	0	0	0
val_AA10.1_filter3	64	Isovaleric Acidemia (IVA)	2	0	0	2	0	0	0	0	0	0
val_AA10.1_filter3	66	Maple Syrup Urine Disease (MSUD)	1	1	0	2	1	0	1	0	0	0
val_AA10.1_filter3	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	11	1	0	12	1	0	0	0	0	0
val_AA10.1_filter3	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.1_filter3	70	Methylmalonic Acidemia mut 0 (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_filter3	71	Methylmalonic Acidemia mut- (MMA)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_filter3	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	2	0	0	2	0	0	0	0	0	0
val_AA10.1_filter3	73	Multiple Carboxylase Deficiency (MCD)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_filter3	76	Propionic Acidemia (PA)	3	0	0	3	0	0	0	0	0	0
val_AA10.1_filter3	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	6	6	0	12	5	0	0	0	0	0
val_AA10.1_filter3	78	Trifunctional Protein Deficiency (TFP Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.1_filter3	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	4	0	0	4	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	1	Phenylketonuria (PKU) 	11	20	0	31	13	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	104	Methylmalonic Acidemia, unclassified (MMA)	0	2	0	2	1	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	109	Remethylation Defects (MTHFR, MTR, MTRR, Cbl D v1, Cbl G Deficiencies)	1	2	0	3	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	3	4	0	7	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	2	Hyperphenylalaninemia, variant	6	8	1	15	8	0	0	1	0	0
test_AA10.6.NonSyn.01_batch2	3	Biopterin Disorders, co-factor biosynthesis	1	0	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	4	Hyperphenylalaninemia, benign	9	5	0	14	5	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	5	0	0	5	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	6	6	1	13	3	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	49	Argininemia/Arginase Deficiency (ARG)	0	1	1	2	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	1	0	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	53	Carnitine Palmitoyl Transferase Deficiency type I (CPT1 Deficiency)	0	1	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	54	Carnitine Palmitoyl Transferase Deficiency type II (CPT2 Deficiency)	0	1	0	1	1	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	6	2	0	8	1	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	5	2	1	8	1	0	0	1	0	0
test_AA10.6.NonSyn.01_batch2	59	Glutaric Acidemia type I (GA1)	5	3	0	8	3	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	62	Hypermethioninemia (MET/MAT Deficiency)	1	0	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	1	0	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	64	Isovaleric Acidemia (IVA)	5	2	1	8	1	0	0	1	0	0
test_AA10.6.NonSyn.01_batch2	65	Long Chain Hyroxy Acyl-CoA Dehydrogenase Deficiency (LCHAD deficiency)	0	1	1	2	1	0	0	1	0	0
test_AA10.6.NonSyn.01_batch2	66	Maple Syrup Urine Disease (MSUD)	2	1	0	3	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	32	8	0	40	7	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	0	3	1	4	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	70	Methylmalonic Acidemia mut 0 (MMA)	2	2	0	4	1	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	71	Methylmalonic Acidemia mut- (MMA)	2	1	0	3	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	0	2	0	2	1	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	76	Propionic Acidemia (PA)	0	1	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	6	23	1	30	15	0	0	1	0	0
test_AA10.6.NonSyn.01_batch2	78	Trifunctional Protein Deficiency (TFP Deficiency)	0	1	0	1	1	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	79	Tyrosinemia type I	1	0	0	1	0	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	2	3	0	5	2	0	0	0	0	0
test_AA10.6.NonSyn.01_batch2	87	Malonic Aciduria (MA)/Malonic Acidemia (MAL)	0	1	0	1	0	0	0	0	0	0
val_AA10.7_filter1	1	Phenylketonuria (PKU) 	21	0	0	21	0	0	0	0	0	0
val_AA10.7_filter1	104	Methylmalonic Acidemia, unclassified (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.7_filter1	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	1	2	0	3	0	0	0	0	0	0
val_AA10.7_filter1	2	Hyperphenylalaninemia, variant	6	1	0	7	1	0	0	0	0	0
val_AA10.7_filter1	201	Carbamoyl Phosphate Synthetase I Deficiency(CPS1 Deficiency)	0	2	0	2	0	0	0	0	0	0
val_AA10.7_filter1	4	Hyperphenylalaninemia, benign	10	1	0	11	1	0	0	0	0	0
val_AA10.7_filter1	42	2-Methylbutyryl-CoA Dehydrogenase Deficiency (2MBCD)	1	0	0	1	0	0	0	0	0	0
val_AA10.7_filter1	44	3-Methylcrotonyl-CoA Carboxylase Deficiency (3MCC Deficiency)	3	12	0	15	6	0	0	0	0	0
val_AA10.7_filter1	50	Argininosuccinyl-CoA Lyase Deficiency (ASAL Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.7_filter1	51	Beta-Ketothiolase Deficiency (BKT)	0	1	0	1	1	0	0	0	0	0
val_AA10.7_filter1	55	Carnitine Transporter Deficiency (CTD)/Carnitine Uptake Defect (CUD)	7	2	0	9	1	0	0	0	0	0
val_AA10.7_filter1	57	Citrullinemia type I (Argininosuccinic Acid Synthetase Deficiency (ASAS deficiency)/CIT-1)	2	3	0	5	2	0	0	0	0	0
val_AA10.7_filter1	59	Glutaric Acidemia type I (GA1)	0	1	0	1	0	0	0	0	0	0
val_AA10.7_filter1	62	Hypermethioninemia (MET/MAT Deficiency)	1	0	0	1	0	0	0	0	0	0
val_AA10.7_filter1	63	Isobutyryl-CoA Dehydrogenase Deficiency (IBD/IBG Deficiency)	0	3	0	3	2	0	0	0	0	0
val_AA10.7_filter1	64	Isovaleric Acidemia (IVA)	0	2	0	2	0	0	0	0	0	0
val_AA10.7_filter1	66	Maple Syrup Urine Disease (MSUD)	1	2	0	3	1	0	0	0	0	0
val_AA10.7_filter1	67	Medium Chain Acyl-CoA Dehydrogenase Deficiency (MCAD Deficiency)	5	12	0	17	9	0	0	0	0	0
val_AA10.7_filter1	69	Methylmalonic Acidemia, Cbl C, D, F (MMA)	2	0	0	2	0	0	0	0	0	0
val_AA10.7_filter1	70	Methylmalonic Acidemia mut 0 (MMA)	0	1	0	1	1	1	0	0	0	0
val_AA10.7_filter1	71	Methylmalonic Acidemia mut- (MMA)	0	1	0	1	1	0	0	0	0	0
val_AA10.7_filter1	72	Multiple Acyl-CoA Dehydrogenase Deficiency (MAD Deficiency)/Glutaric Acidemia type II (GA2)	1	2	0	3	0	0	0	0	0	0
val_AA10.7_filter1	73	Multiple Carboxylase Deficiency (MCD)	0	1	0	1	0	0	0	0	0	0
val_AA10.7_filter1	76	Propionic Acidemia (PA)	2	1	0	3	0	0	0	0	0	0
val_AA10.7_filter1	77	Short Chain Acyl-CoA Dehydrogenase Deficiency (SCAD Deficiency)	6	8	0	14	2	0	0	0	0	0
val_AA10.7_filter1	78	Trifunctional Protein Deficiency (TFP Deficiency)	0	1	0	1	1	0	0	0	0	0
val_AA10.7_filter1	83	Very Long Chain Acyl-CoA Dehydrogenase Deficiency (VLCAD Deficiency)	3	2	0	5	1	0	0	0	0	0
val_AA10.7_filter1	89	Ethylmalonic Encephalopathy (EE)	1	0	0	1	0	0	0	0	0	0
val_AA10.6.NonSyn.01_filter3	1	Phenylketonuria (PKU) 	5	11	0	16	8	0	0	0	0	0
val_AA10.6.NonSyn.01_filter3	104	Methylmalonic Acidemia, unclassified (MMA)	0	2	0	2	2	0	1	0	0	0
val_AA10.6.NonSyn.01_filter3	110	Ornithine Transcarbamylase Deficiency (OTC Deficiency)	1	1	0	2	0	0	0	0	0	0
